Contest ID,Problem Index,Name,Type,Points,Tags,Solved Count,Rating
1365,E,Maximum Subsequence Value,PROGRAMMING,2000.0,"brute force, constructive algorithms",7840,1900
1365,D,Solve The Maze,PROGRAMMING,1500.0,"constructive algorithms, dfs and similar, dsu, graphs, greedy, implementation, shortest paths",17401,1700
1365,C,Rotation Matching,PROGRAMMING,1250.0,"constructive algorithms, data structures, greedy, implementation",23155,1400
1365,B,Trouble Sort,PROGRAMMING,750.0,"constructive algorithms, implementation",26905,1300
1365,A,Matrix Game,PROGRAMMING,500.0,"games, greedy, implementation",24124,1100
1364,E,X-OR,PROGRAMMING,2500.0,"bitmasks, constructive algorithms, divide and conquer, interactive, probabilities",1430,2700
1364,D,Ehab's Last Corollary,PROGRAMMING,2000.0,"constructive algorithms, dfs and similar, graphs, greedy, implementation, trees",4411,2100
1364,C,Ehab and Prefix MEXs,PROGRAMMING,1500.0,"brute force, constructive algorithms, greedy",13197,1600
1364,B,Most socially-distanced subsequence,PROGRAMMING,1000.0,"greedy, two pointers",19969,1300
1364,A,XXXXX,PROGRAMMING,750.0,"brute force, data structures, number theory, two pointers",28227,1200
1363,F,Rotating Substrings,PROGRAMMING,3000.0,"dp, strings",1503,2600
1363,E,Tree Shuffling,PROGRAMMING,2250.0,"dfs and similar, dp, greedy, trees",6835,2000
1363,D,Guess The Maximums,PROGRAMMING,2000.0,"binary search, implementation, interactive, math",4089,2100
1363,C,Game On Leaves,PROGRAMMING,1500.0,"games, trees",18790,1600
1363,B,Subsequence Hate,PROGRAMMING,1000.0,"implementation, strings",23688,1400
1363,A,Odd Selection,PROGRAMMING,500.0,"brute force, implementation, math",36041,1200
1362,C,Johnny and Another Rating Drop,PROGRAMMING,1500.0,"bitmasks, greedy, math",18415,1400
1362,B,Johnny and His Hobbies,PROGRAMMING,1000.0,"bitmasks, brute force",19248,1200
1362,A,Johnny and Ancient Computer,PROGRAMMING,500.0,implementation,24205,1000
1361,F,Johnny and New Toy,PROGRAMMING,3500.0,"data structures, implementation, math",154,3300
1361,E,James and the Chase,PROGRAMMING,3000.0,"dfs and similar, graphs, probabilities, trees",691,3000
1361,D,Johnny and James,PROGRAMMING,2500.0,"greedy, implementation, math, trees",319,2900
1361,C,Johnny and Megan's Necklace,PROGRAMMING,2000.0,"binary search, bitmasks, constructive algorithms, dfs and similar, dsu, graphs",1635,2500
1361,B,Johnny and Grandmaster,PROGRAMMING,1250.0,"greedy, implementation, math, sortings",3628,1900
1361,A,Johnny and Contribution,PROGRAMMING,500.0,"constructive algorithms, graphs, greedy, sortings",8429,1700
1360,H,Binary Median,PROGRAMMING,N/A,"binary search, bitmasks, brute force, constructive algorithms",4583,2100
1360,G,A/B Matrix,PROGRAMMING,N/A,"constructive algorithms, greedy, math",7796,1900
1360,F,Spy-string,PROGRAMMING,N/A,"bitmasks, brute force, constructive algorithms, dp, hashing, strings",12434,1700
1360,E,Polygon,PROGRAMMING,N/A,"dp, graphs, implementation, shortest paths",25360,1300
1360,D,Buying Shovels,PROGRAMMING,N/A,"math, number theory",33358,1300
1360,C,Similar Pairs,PROGRAMMING,N/A,"constructive algorithms, graph matchings, greedy, sortings",32912,1100
1360,B,Honest Coach,PROGRAMMING,N/A,"greedy, sortings",48019,800
1360,A,Minimal Square,PROGRAMMING,N/A,"greedy, math",50721,800
1359,F,RC Kaboom Show,PROGRAMMING,N/A,"binary search, brute force, data structures, geometry, math",542,2900
1359,E,Modular Stability,PROGRAMMING,N/A,"combinatorics, math, number theory",6125,2000
1359,D,Yet Another Yet Another Task,PROGRAMMING,N/A,"data structures, dp, implementation, two pointers",9482,2000
1359,C,Mixing Water,PROGRAMMING,N/A,"binary search, math",13863,1700
1359,B,New Theatre Square,PROGRAMMING,N/A,"brute force, dp, greedy, implementation, two pointers",27844,1000
1359,A,Berland Poker,PROGRAMMING,N/A,"brute force, greedy, math",29683,1000
1358,F,Tasty Cookie,PROGRAMMING,2500.0,"binary search, constructive algorithms, greedy, implementation",456,2700
1358,E,Are You Fired?,PROGRAMMING,2000.0,"constructive algorithms, data structures, greedy, implementation",2330,2400
1358,D,The Best Vacation,PROGRAMMING,1500.0,"binary search, brute force, greedy, implementation, two pointers",8172,1900
1358,C,Celex Update,PROGRAMMING,1500.0,math,17406,1600
1358,B,Maria Breaks the Self-isolation,PROGRAMMING,750.0,"greedy, sortings",24950,1000
1358,A,Park Lighting,PROGRAMMING,500.0,"greedy, math",39518,800
1357,E2,Root of quantum Fourier transform,PROGRAMMING,N/A,,51,N/A
1357,E1,Power of quantum Fourier transform,PROGRAMMING,N/A,,193,N/A
1357,D5,Quantum Classification - Dataset 7,PROGRAMMING,N/A,,82,N/A
1357,D4,Quantum Classification - Dataset 6,PROGRAMMING,N/A,,85,N/A
1357,D3,Quantum Classification - Dataset 5,PROGRAMMING,N/A,,105,N/A
1357,D2,Quantum Classification - Dataset 4,PROGRAMMING,N/A,,112,N/A
1357,D1,Quantum Classification - Dataset 3,PROGRAMMING,N/A,,125,N/A
1357,C2,Prepare superposition of basis states with the same parity,PROGRAMMING,N/A,,304,N/A
1357,C1,Prepare superposition of basis states with 0s,PROGRAMMING,N/A,,348,N/A
1357,B2,"""Is the number divisible by 3?"" oracle",PROGRAMMING,N/A,,214,N/A
1357,B1,"""Is the bit string balanced?"" oracle",PROGRAMMING,N/A,,214,N/A
1357,A7,"Distinguish Y, XZ, -Y and -XZ",PROGRAMMING,N/A,,183,N/A
1357,A6,Distinguish four Pauli gates,PROGRAMMING,N/A,,168,N/A
1357,A5,Distinguish Rz(θ) from Ry(θ),PROGRAMMING,N/A,,241,N/A
1357,A4,Distinguish Rz from R1,PROGRAMMING,N/A,,352,N/A
1357,A3,Distinguish H from X,PROGRAMMING,N/A,,479,N/A
1357,A2,"Distinguish I, CNOTs and SWAP",PROGRAMMING,N/A,,511,N/A
1357,A1,Figure out direction of CNOT,PROGRAMMING,N/A,,632,N/A
1356,D2,Quantum Classification - 2,PROGRAMMING,N/A,*special,128,N/A
1356,D1,Quantum Classification - 1,PROGRAMMING,N/A,*special,137,N/A
1356,C,Prepare state |01⟩ + |10⟩ + |11⟩,PROGRAMMING,N/A,*special,303,N/A
1356,B2,Decrement,PROGRAMMING,N/A,*special,283,N/A
1356,B1,Increment,PROGRAMMING,N/A,*special,283,N/A
1356,A5,Distinguish Z from -Z,PROGRAMMING,N/A,*special,331,N/A
1356,A4,Distinguish I ⊗ X from CNOT,PROGRAMMING,N/A,*special,459,N/A
1356,A3,Distinguish Z from S,PROGRAMMING,N/A,*special,461,N/A
1356,A2,Distinguish I from Z,PROGRAMMING,N/A,*special,488,N/A
1356,A1,Distinguish I from X,PROGRAMMING,N/A,*special,603,N/A
1355,F,Guess Divisors Count,PROGRAMMING,3000.0,"constructive algorithms, interactive, number theory",867,2600
1355,E,Restorer Distance,PROGRAMMING,2000.0,"binary search, greedy, math, sortings, ternary search",5140,2100
1355,D,Game With Array,PROGRAMMING,1500.0,"constructive algorithms, math",18066,1400
1355,C,Count Triangles,PROGRAMMING,1250.0,"binary search, implementation, math, two pointers",10665,1800
1355,B,Young Explorers,PROGRAMMING,750.0,"dp, greedy, sortings",25758,1200
1355,A,Sequence with Digits,PROGRAMMING,750.0,"brute force, implementation, math",26647,1200
1354,G,Find a Gift,PROGRAMMING,N/A,"binary search, interactive, probabilities",788,2600
1354,F,Summoning Minions,PROGRAMMING,N/A,"constructive algorithms, dp, flows, graph matchings, greedy, sortings",1228,2500
1354,E,Graph Coloring,PROGRAMMING,N/A,"dfs and similar, dp, graphs",3339,2100
1354,D,Multiset,PROGRAMMING,N/A,"binary search, data structures",8802,1900
1354,C2,Not So Simple Polygon Embedding,PROGRAMMING,N/A,"binary search, brute force, geometry, math",6087,2000
1354,C1,Simple Polygon Embedding,PROGRAMMING,N/A,"binary search, geometry, math, ternary search",15705,1400
1354,B,Ternary String,PROGRAMMING,N/A,"binary search, dp, implementation, two pointers",31037,1200
1354,A,Alarm Clock,PROGRAMMING,N/A,math,23801,900
1353,F,Decreasing Heights,PROGRAMMING,N/A,"brute force, dp",3331,2200
1353,E,K-periodic Garland,PROGRAMMING,N/A,"brute force, dp, greedy",7153,1900
1353,D,Constructing the Array,PROGRAMMING,N/A,"constructive algorithms, data structures, sortings",18154,1600
1353,C,Board Moves,PROGRAMMING,N/A,math,35522,1000
1353,B,Two Arrays And Swaps,PROGRAMMING,N/A,"greedy, sortings",49838,800
1353,A,Most Unstable Array,PROGRAMMING,N/A,"constructive algorithms, greedy, math",40761,800
1352,G,Special Permutation,PROGRAMMING,N/A,constructive algorithms,21297,1600
1352,F,Binary String Reconstruction,PROGRAMMING,N/A,"constructive algorithms, dfs and similar, math",17192,1500
1352,E,Special Elements,PROGRAMMING,N/A,"brute force, implementation, two pointers",20615,1500
1352,D,"Alice, Bob and Candies",PROGRAMMING,N/A,implementation,26267,1300
1352,C,K-th Not Divisible by n,PROGRAMMING,N/A,"binary search, math",54938,1200
1352,B,Same Parity Summands,PROGRAMMING,N/A,"constructive algorithms, math",37780,1200
1352,A,Sum of Round Numbers,PROGRAMMING,N/A,"implementation, math",79988,800
1351,C,Skier,PROGRAMMING,1500.0,"data structures, implementation",8580,1400
1351,B,Square?,PROGRAMMING,1000.0,"brute force, implementation, math",17027,900
1351,A,A+B (Trial Problem),PROGRAMMING,500.0,implementation,23968,800
1350,B,Orac and Models,PROGRAMMING,1000.0,"dp, math, number theory",22306,1400
1350,A,Orac and Factors,PROGRAMMING,500.0,math,26101,900
1349,F2,Slime and Sequences (Hard Version),PROGRAMMING,1750.0,"dp, fft, math",113,3500
1349,F1,Slime and Sequences (Easy Version),PROGRAMMING,1750.0,"dp, fft, math",413,3100
1349,E,Slime and Hats,PROGRAMMING,2500.0,"constructive algorithms, dp, greedy",92,3500
1349,D,Slime and Biscuits,PROGRAMMING,2000.0,"math, probabilities",906,3200
1349,C,Orac and Game of Life,PROGRAMMING,1250.0,"dfs and similar, graphs, implementation, shortest paths",4527,2000
1349,B,Orac and Medians,PROGRAMMING,1250.0,"constructive algorithms, greedy, math",8170,2000
1349,A,Orac and LCM,PROGRAMMING,500.0,"data structures, math, number theory",17159,1600
1348,F,Phoenix and Memory,PROGRAMMING,3000.0,"data structures, dfs and similar, graphs, greedy",813,2600
1348,E,Phoenix and Berries,PROGRAMMING,2500.0,"brute force, dp, greedy, math",2236,2400
1348,D,Phoenix and Science,PROGRAMMING,2000.0,"binary search, constructive algorithms, greedy, implementation, math",8864,1900
1348,C,Phoenix and Distribution,PROGRAMMING,1500.0,"constructive algorithms, greedy, sortings, strings",14637,1600
1348,B,Phoenix and Beauty,PROGRAMMING,1000.0,"constructive algorithms, data structures, greedy, sortings",25412,1400
1348,A,Phoenix and Balance,PROGRAMMING,500.0,"greedy, math",39643,800
1346,I,Pac-Man 2.0,PROGRAMMING,N/A,"*special, dp",49,2900
1346,H,Game with Segments,PROGRAMMING,N/A,"*special, data structures, games",50,2700
1346,G,Two IP Cameras,PROGRAMMING,N/A,"*special, math, number theory",135,2300
1346,F,Dune II: Battle For Arrakis,PROGRAMMING,N/A,"*special, data structures, greedy, math",228,2000
1346,E,Magic Tricks,PROGRAMMING,N/A,"*special, dp, graphs",379,1700
1346,D,Constructing the Dungeon,PROGRAMMING,N/A,"*special, graphs, greedy",504,1600
1346,C,Spring Cleaning,PROGRAMMING,N/A,"*special, greedy, sortings",608,1600
1346,B,Boot Camp,PROGRAMMING,N/A,"*special, greedy",1210,1400
1346,A,Color Revolution,PROGRAMMING,N/A,"*special, math",2041,1000
1345,B,Card Constructions,PROGRAMMING,1000.0,"binary search, brute force, dp, math",26496,1100
1345,A,Puzzle Pieces,PROGRAMMING,500.0,math,24208,800
1344,F,Piet's Palette,PROGRAMMING,2500.0,matrices,454,3200
1344,E,Train Tracks,PROGRAMMING,2500.0,"data structures, trees",461,3100
1344,D,Résumé Review,PROGRAMMING,1750.0,"binary search, greedy, math",1168,2700
1344,C,Quantifier Question,PROGRAMMING,1500.0,"dfs and similar, dp, graphs, math",1861,2600
1344,B,Monopole Magnets,PROGRAMMING,1000.0,"constructive algorithms, dfs and similar, dsu, graphs",6065,2000
1344,A,Hilbert's Hotel,PROGRAMMING,500.0,"math, number theory, sortings",15663,1600
1343,F,Restore the Permutation by Sorted Segments,PROGRAMMING,N/A,"brute force, constructive algorithms, data structures, greedy, implementation",1268,2400
1343,E,Weights Distributing,PROGRAMMING,N/A,"brute force, graphs, greedy, shortest paths, sortings",5184,2100
1343,D,Constant Palindrome Sum,PROGRAMMING,N/A,"brute force, data structures, greedy, two pointers",12699,1700
1343,C,Alternating Subsequence,PROGRAMMING,N/A,"dp, greedy, two pointers",38487,1200
1343,B,Balanced Array,PROGRAMMING,N/A,"constructive algorithms, math",56672,800
1343,A,Candies,PROGRAMMING,N/A,"brute force, math",48024,900
1342,F,Make It Ascending,PROGRAMMING,N/A,"bitmasks, brute force, dp",718,3000
1342,E,Placing Rooks,PROGRAMMING,N/A,"combinatorics, fft, math",3094,2300
1342,D,Multiple Testcases,PROGRAMMING,N/A,"binary search, constructive algorithms, data structures, greedy, sortings, two pointers",6105,1900
1342,C,Yet Another Counting Problem,PROGRAMMING,N/A,"math, number theory",14055,1600
1342,B,Binary Period,PROGRAMMING,N/A,"constructive algorithms, strings",23712,1100
1342,A,Road To Zero,PROGRAMMING,N/A,"greedy, math",40554,1000
1341,B,Nastya and Door,PROGRAMMING,1000.0,"greedy, implementation",19707,1300
1341,A,Nastya and Rice,PROGRAMMING,500.0,math,29066,900
1340,F,Nastya and CBS,PROGRAMMING,3000.0,"brute force, data structures, hashing",505,3300
1340,E,Nastya and Bees,PROGRAMMING,2250.0,"graphs, interactive, probabilities",53,3000
1340,D,Nastya and Time Machine,PROGRAMMING,1750.0,"constructive algorithms, dfs and similar, graphs, trees",991,2600
1340,C,Nastya and Unexpected Guest,PROGRAMMING,1250.0,"dfs and similar, dp, graphs, shortest paths",2244,2400
1340,B,Nastya and Scoreboard,PROGRAMMING,750.0,"bitmasks, dp, graphs, greedy",7859,1700
1340,A,Nastya and Strange Generator,PROGRAMMING,500.0,"brute force, data structures, greedy, implementation",13421,1500
1339,B,Sorted Adjacent Differences,PROGRAMMING,750.0,"constructive algorithms, sortings",26437,1200
1339,A,Filling Diamonds,PROGRAMMING,500.0,"brute force, dp, implementation, math",32073,900
1338,E,JYPnation,PROGRAMMING,2750.0,graphs,245,3500
1338,D,Nested Rubber Bands,PROGRAMMING,2000.0,"constructive algorithms, dfs and similar, dp, math, trees",1022,2700
1338,C,Perfect Triples,PROGRAMMING,1500.0,"bitmasks, brute force, constructive algorithms, divide and conquer, math",3221,2200
1338,B,Edge Weight Assignment,PROGRAMMING,1000.0,"bitmasks, constructive algorithms, dfs and similar, greedy, math, trees",8481,1800
1338,A,Powered Addition,PROGRAMMING,500.0,"greedy, math",24099,1500
1337,B,Kana and Dragon Quest game,PROGRAMMING,1000.0,"greedy, implementation, math",34262,900
1337,A,Ichihime and Triangle,PROGRAMMING,500.0,"constructive algorithms, math",38379,800
1336,F,Journey,PROGRAMMING,3250.0,"data structures, divide and conquer, graphs, trees",220,3500
1336,E2,Chiori and Doll Picking (hard version),PROGRAMMING,1500.0,"bitmasks, brute force, combinatorics, math",304,3500
1336,E1,Chiori and Doll Picking (easy version),PROGRAMMING,1750.0,"bitmasks, brute force, combinatorics, math",687,2700
1336,D,Yui and Mahjong Set,PROGRAMMING,2250.0,"constructive algorithms, interactive",474,3200
1336,C,Kaavi and Magic Spell,PROGRAMMING,1500.0,"dp, strings",3603,2200
1336,B,Xenia and Colorful Gems,PROGRAMMING,750.0,"binary search, greedy, math, sortings, two pointers",11383,1700
1336,A,Linova and Kingdom,PROGRAMMING,500.0,"dfs and similar, dp, greedy, sortings, trees",20463,1600
1335,F,Robots on a Grid,PROGRAMMING,N/A,"data structures, dfs and similar, dsu, graphs, greedy, matrices",2187,2200
1335,E2,Three Blocks Palindrome (hard version),PROGRAMMING,N/A,"brute force, data structures, dp, two pointers",8369,1800
1335,E1,Three Blocks Palindrome (easy version),PROGRAMMING,N/A,"binary search, brute force, data structures, dp, two pointers",10873,1700
1335,D,Anti-Sudoku,PROGRAMMING,N/A,"constructive algorithms, implementation",27461,1300
1335,C,Two Teams Composing,PROGRAMMING,N/A,"binary search, greedy, implementation, sortings",34739,1100
1335,B,Construct the String,PROGRAMMING,N/A,constructive algorithms,38524,900
1335,A,Candies and Two Sisters,PROGRAMMING,N/A,math,84802,800
1334,G,Substring Search,PROGRAMMING,N/A,"bitmasks, brute force, fft",372,2900
1334,F,Strange Function,PROGRAMMING,N/A,"binary search, data structures, dp, greedy",1315,2500
1334,E,Divisor Paths,PROGRAMMING,N/A,"combinatorics, graphs, greedy, math, number theory",2836,2200
1334,D,Minimum Euler Cycle,PROGRAMMING,N/A,"constructive algorithms, graphs, greedy, implementation",7320,1800
1334,C,Circle of Monsters,PROGRAMMING,N/A,"brute force, constructive algorithms, greedy, math",16645,1600
1334,B,Middle Class,PROGRAMMING,N/A,"greedy, sortings",25888,1100
1334,A,Level Statistics,PROGRAMMING,N/A,"implementation, math",23294,1200
1333,F,Kate and imperfection,PROGRAMMING,2500.0,"greedy, implementation, math, number theory, sortings, two pointers",4269,2200
1333,E,Road to 1600,PROGRAMMING,2000.0,"brute force, constructive algorithms",1701,2400
1333,D,Challenges in school №41,PROGRAMMING,1750.0,"brute force, constructive algorithms, games, graphs, greedy, implementation, sortings",3935,2100
1333,C,Eugene and an array,PROGRAMMING,1250.0,"binary search, data structures, implementation, two pointers",12603,1700
1333,B,Kind Anton,PROGRAMMING,750.0,"greedy, implementation",21620,1100
1333,A,Little Artem,PROGRAMMING,500.0,constructive algorithms,24625,1000
1332,G,No Monotone Triples,PROGRAMMING,3000.0,data structures,300,3100
1332,F,Independent Set,PROGRAMMING,2250.0,"dfs and similar, dp, trees",1003,2500
1332,E,Height All the Same,PROGRAMMING,1750.0,"combinatorics, constructive algorithms, math, matrices",3849,2100
1332,D,Walk on Matrix,PROGRAMMING,1250.0,"bitmasks, constructive algorithms, math",8192,1700
1332,C,K-Complete Word,PROGRAMMING,1250.0,"dfs and similar, dsu, greedy, implementation, strings",16688,1500
1332,B,Composite Coloring,PROGRAMMING,1000.0,"brute force, constructive algorithms, greedy, math, number theory",17612,1400
1332,A,Exercising Walk,PROGRAMMING,500.0,"greedy, implementation, math",19418,1100
1331,H,It's showtime,PROGRAMMING,N/A,*special,625,N/A
1331,G,Lingua Romana,PROGRAMMING,N/A,*special,504,N/A
1331,F,Elementary!,PROGRAMMING,N/A,"*special, brute force, dp, strings",567,N/A
